vuosi,kuukausi_nro,etuus,saajat_yhteensa,saajat_laskenta_yhteensa,maksettu_yhteensa,maksettu_laskenta_yhteensa
2022,7,Sairauspäivärahat,192314,192314,194031172.78,194031172.78
2022,7,Sotilasavustus,9050,9050,2819090.62,2819090.62
2022,7,Takuueläke,231108,231108,44646907.06,44024657.74
2022,7,Työttömyysturva,370182,370182,282183650.38,282183650.38
2022,7,Vammaisetuudet,510100,510100,91404690.08,82732762
2022,7,Vanhempainpäiväraha,96474,96474,181107766.62,181107766.62
2022,7,Vuosilomakustannuskorvaus,4730,4730,7469298.6,7469298.6
2022,7,Yleinen asumistuki,726568,726568,249538122.14,239957844.62
2022,7,Äitiysavustus,6720,6720,1525654.24,1525654.24
2022,8,Elatustuki,131208,131208,34909128.28,32415714.18
2022,8,Eläke-etuudet (pl. takuueläke),1165188,1165188,373336133.42,369198339.4
2022,8,Eläketuki,2354,2354,2055792.76,2071451.34
2022,8,Eläkkeensaajan asumistuki,412016,412016,108304137.4,103848287.9
2022,8,Erityishoitoraha,1008,1008,1115810.62,1115810.62
2022,8,Koulumatkatuki,13064,13064,1261994.7,1261994.7
2022,8,Kuntoutus,139316,139316,62222557.64,62222557.64
2022,8,Kuntoutusraha,42182,42182,40009442.68,40009442.68
2022,8,Lapsilisä,1067076,1065860,224496706.9,222863774.1
2022,8,Lastenhoidon tuet,114280,86102,37911338.48,29450846.76
2022,8,Opintolainahyvitys,110,110,495680,495680
2022,8,Opintolainan korkoavustus,90,90,5830.14,5830.14
2022,8,Opintolainavähennys,8,0,0,0
2022,8,"Opintotuki (opintoraha, asumislisä, lainatakaus)",160182,147864,28746354.82,90310940.48
2022,8,Perhevapaakorvaus,3632,3632,9085000,9085000
2022,8,Perustoimeentulotuki,227544,227544,92358643.23,99248579.58
2022,8,Sairaanhoitokorvaukset,3597898,3597898,381748660.66,381748660.66
2022,8,Sairauspäivärahat,202994,202994,236807019.96,236807019.96
2022,8,Sotilasavustus,9580,9580,3393695.82,3393695.82
2022,8,Takuueläke,231084,231084,46442723.74,45593721.4
2022,8,Työttömyysturva,383044,383044,321406311.86,321406311.86
2022,8,Vammaisetuudet,509130,509130,98181515.3,85365548.78
2022,8,Vanhempainpäiväraha,99010,99010,190439269.96,190439269.96
2022,8,Vuosilomakustannuskorvaus,6406,6406,8709488.24,8709488.24
2022,8,Yleinen asumistuki,709718,709718,250951854.58,235058232.12
2022,8,Äitiysavustus,7482,7482,1640173.6,1640173.6
2022,9,Elatustuki,130036,130036,34636729.52,32064499.34
2022,9,Eläke-etuudet (pl. takuueläke),1162634,1162634,372518552.42,367369092.02
2022,9,Eläketuki,2128,2128,1814692.68,1874284.36
2022,9,Eläkkeensaajan asumistuki,410400,410400,109926769.32,103369153.74
2022,9,Erityishoitoraha,898,898,904009.46,904009.46
2022,9,Koulumatkatuki,89966,89966,15676482.24,15676482.24
2022,9,Kuntoutus,176376,176376,74569582.02,74569582.02
2022,9,Kuntoutusraha,42126,42126,37937287.24,37937287.24
2022,9,Lapsilisä,1066644,1065280,224377670.04,222498708.5
2022,9,Lastenhoidon tuet,111448,95766,37490173.46,30912027.56
2022,9,Opintolainahyvitys,164,164,800862.18,800862.18
2022,9,Opintolainan korkoavustus,54,54,3470.24,3470.24
2022,9,Opintolainavähennys,8,0,0,0
2022,9,"Opintotuki (opintoraha, asumislisä, lainatakaus)",473900,462408,109103397.62,365254256.98
2022,9,Perhevapaakorvaus,3430,3430,8570000,8575000
2022,9,Perustoimeentulotuki,226108,226108,98120531.18,105349090.62
2022,9,Sairaanhoitokorvaukset,3777014,3777014,411373810.3,411373810.3
2022,9,Sairauspäivärahat,172716,172716,195710912.38,195710912.38
2022,9,Sotilasavustus,9516,9516,3317770.9,3317770.9
2022,9,Takuueläke,230118,230118,46442326.5,45409048.18
2022,9,Työttömyysturva,370714,370714,304578572.7,304578572.7
2022,9,Vammaisetuudet,510008,510008,100147426.62,85574265
2022,9,Vanhempainpäiväraha,91892,91892,177148383.22,177148383.22
2022,9,Vuosilomakustannuskorvaus,6132,6132,8797196.07,8797196.07
2022,9,Yleinen asumistuki,720306,720306,261587462,239320214.1
2022,9,Äitiysavustus,7742,7742,1648263.68,1648263.68
2022,10,Elatustuki,129260,129260,34237777.68,31834971.62
2022,10,Eläke-etuudet (pl. takuueläke),1162364,1162364,371645703.26,367147700.2
2022,10,Eläketuki,1936,1936,1658625.38,1705233.52
2022,10,Eläkkeensaajan asumistuki,412030,412030,108822882.06,103879098.98
2022,10,Erityishoitoraha,942,942,810847.92,810847.92
2022,10,Koulumatkatuki,103700,103700,16426118.52,16426118.52
2022,10,Kuntoutus,174556,174556,82226733.02,82226733.02
2022,10,Kuntoutusraha,45092,45092,40667938.98,40667938.98
2022,10,Lapsilisä,1066032,1065022,223823539.78,222358921.94
2022,10,Lastenhoidon tuet,117248,103120,38925494.4,32845925.28
2022,10,Opintolainahyvitys,400,400,2179722.3,2179722.3
2022,10,Opintolainan korkoavustus,2,2,113.04,113.04
2022,10,Opintolainavähennys,348,0,0,0
2022,10,"Opintotuki (opintoraha, asumislisä, lainatakaus)",487962,481310,111594444.96,378010368.78
2022,10,Perhevapaakorvaus,3344,3344,8365000,8365000
2022,10,Perustoimeentulotuki,239160,239160,105105928.33,111969366.92
2022,10,Sairaanhoitokorvaukset,3821726,3821726,417691787.39,417691787.39
2022,10,Sairauspäivärahat,149322,149322,173989090.92,173989090.92
2022,10,Sotilasavustus,8558,8558,2830557.72,2830557.72
2022,10,Takuueläke,230362,230362,46570482.34,45458709.38
2022,10,Työttömyysturva,364166,364166,290412050.02,290412050.02
2022,10,Vammaisetuudet,513232,513232,97960543.28,86129752.92
2022,10,Vanhempainpäiväraha,88040,88040,160933621.92,160933621.92
2022,10,Vuosilomakustannuskorvaus,5726,5726,8320945.77,8320945.77
2022,10,Yleinen asumistuki,746482,746482,265893963.92,248491755.24
2022,10,Äitiysavustus,6110,6110,1333483.04,1333483.04
2022,11,Elatustuki,129670,129670,34893544.7,31971053.78
2022,11,Eläke-etuudet (pl. takuueläke),1160946,1160946,371232187.12,366710396.9
2022,11,Eläketuki,1778,1778,1554345.42,1565303.98
2022,11,Eläkkeensaajan asumistuki,412954,412954,108372415.46,104230934.16
2022,11,Erityishoitoraha,1222,1222,1003255.04,1003255.04
2022,11,Koulumatkatuki,105788,105788,15194534.82,15194534.82
2022,11,Kuntoutus,189024,189024,90034768.78,90034768.78
2022,11,Kuntoutusraha,48582,48582,44330313.82,44330313.82
2022,11,Lapsilisä,1066142,1065098,224239738.68,222337039.24
2022,11,Lastenhoidon tuet,121334,110432,40087355.94,35214793.06
2022,11,Opintolainahyvitys,21734,21734,105552371.16,105552371.16
2022,11,Opintolainavähennys,56,0,0,0
2022,11,"Opintotuki (opintoraha, asumislisä, lainatakaus)",494648,488720,110372912.78,380559295.16
2022,11,Perhevapaakorvaus,3144,3144,7855000,7860000
2022,11,Perustoimeentulotuki,252582,252582,112274509.5,119594546.2
2022,11,Sairaanhoitokorvaukset,3843972,3843972,406453610.43,406453610.43
2022,11,Sairauspäivärahat,166910,166910,189053818.58,189053818.58
2022,11,Sotilasavustus,8416,8416,2821760.36,2821760.36
2022,11,Takuueläke,230946,230946,46496833.04,45554626.48
2022,11,Työttömyysturva,372304,372304,318545891.96,318545891.96
2022,11,Vammaisetuudet,513754,513754,99073437.42,86234823.16
2022,11,Vanhempainpäiväraha,85862,85862,157181036.6,157181036.6
2022,11,Vuosilomakustannuskorvaus,5496,5496,8259844.7,8259844.7
2022,11,Yleinen asumistuki,757602,757602,266382289.16,251984899.78
2022,11,Äitiysavustus,6270,6270,1359810.08,1359810.08
2022,12,Elatustuki,285056,285056,455227608.08,420700730.28
2022,12,Eläke-etuudet (pl. takuueläke),2401764,2401764,4776957764.86,4726755276.4
2022,12,Eläketuki,5348,5348,28702933.72,28947125.96
2022,12,Eläkkeensaajan asumistuki,413950,413950,1408968340.94,104564813.72
2022,12,Erityishoitoraha,10382,10382,13274163.72,13274163.72
2022,12,Koulumatkatuki,271200,271200,127250155.28,127250155.28
2022,12,Kuntoutus,496086,496086,1005616524.02,1005616524.02
2022,12,Kuntoutusraha,151482,151482,529920656.78,529920656.78
2022,12,Lapsilisä,2191986,2188806,3366120563.52,3344294246.2
2022,12,Lastenhoidon tuet,353686,325196,519022756.46,446535992.34
2022,12,Opintolainahyvitys,38450,38450,181179237.38,181179237.38
2022,12,Opintolainan korkoavustus,3506,3506,428518.86,428518.86
2022,12,Opintolainavähennys,744,0,0,0
2022,12,"Opintotuki (opintoraha, asumislisä, lainatakaus)",1156616,1148198,1046497129.64,3822695366.1
2022,12,Perhevapaakorvaus,43744,43744,109575000,109645000
2022,12,Perustoimeentulotuki,774869,774869,1470285209.96,1557716854.88
2022,12,Sairaanhoitokorvaukset,11621668,11621668,4926844101.85,4926844101.85
2022,12,Sairauspäivärahat,1469930,1469930,2653459901.34,2653459901.34
2022,12,Sotilasavustus,27216,27216,39925440.66,39925440.66
2022,12,Takuueläke,476008,476008,592701227.02,581460281.54
2022,12,Työttömyysturva,999472,999472,3993787703.98,3993787703.98
2022,12,Vammaisetuudet,1132660,1132660,1245039737.94,1099656048.94
2022,12,Vanhempainpäiväraha,369324,369324,2154373703.66,2154373703.66
2022,12,Vuosilomakustannuskorvaus,65166,65166,101952616.95,101952616.95
2022,12,Yleinen asumistuki,764464,764464,3393875324.74,253781198.68
2022,12,Äitiysavustus,95790,95790,21011894.12,21011894.12
2023,1,Elatustuki,127468,127468,36342657.22,33867032.78
2023,1,Eläke-etuudet (pl. takuueläke),1157178,1157178,384477564.88,380264773.52
2023,1,Eläketuki,1386,1386,1236318.68,1270266.86
2023,1,Eläkkeensaajan asumistuki,409384,409384,109083927.7,103895032.96
2023,1,Erityishoitoraha,1344,1344,1067959,1067959
2023,1,Koulumatkatuki,91180,91180,10523436.24,10523436.24
2023,1,Kuntoutus,179848,179848,79247111.64,79247111.64
2023,1,Kuntoutusraha,47098,47098,44783844.28,44783844.28
2023,1,Lapsilisä,1065326,1064172,225788561.08,223818317.46
2023,1,Lastenhoidon tuet,113376,95160,37935788.48,32163060.06
2023,1,Opintolainahyvitys,392,392,1959912,1959912
2023,1,Opintolainan korkoavustus,738,738,81380.72,81380.72
2023,1,Opintolainavähennys,12,0,0,0
2023,1,"Opintotuki (opintoraha, asumislisä, lainatakaus)",485482,479506,104128020.9,371456244.8
2023,1,Perhevapaakorvaus,3070,3070,7675000,7675000
2023,1,Perustoimeentulotuki,262764,262764,129818820.76,136958744.02
2023,1,Sairaanhoitokorvaukset,3999722,3999722,511560703.09,511560703.09
2023,1,Sairauspäivärahat,190354,190354,199698242.8,199698242.8
2023,1,Sotilasavustus,10292,10292,3584394.26,3584394.26
2023,1,Takuueläke,230928,230928,48516087.74,47416830.9
2023,1,Työttömyysturva,374364,374364,304402956.2,304402956.2
2023,1,Vammaisetuudet,508444,508444,101279395.6,88929490.7
2023,1,Vanhempainpäiväraha,90250,90250,162400720.94,162400720.94
2023,1,Vuosilomakustannuskorvaus,4538,4538,7133498.3,7133498.3
2023,1,Väliaikainen sähkötuki,20,20,1429.62,1429.62
2023,1,Yleinen asumistuki,762256,762256,265074392.52,253781631.44
2023,1,Äitiysavustus,6780,6780,1432171.8,1432171.8
2023,2,Elatustuki,127218,127218,36713652.78,33863862.04
2023,2,Eläke-etuudet (pl. takuueläke),1151880,1151880,382490928.88,377529734.68
2023,2,Eläketuki,1190,1190,1070661.4,1089472.54
2023,2,Eläkkeensaajan asumistuki,407306,407306,110299886.7,103997887.68
2023,2,Erityishoitoraha,1006,1006,828083.12,828083.12
2023,2,Koulumatkatuki,107048,107048,15270548.82,15270548.82
2023,2,Kuntoutus,164170,164170,68705302.16,68705302.16
2023,2,Kuntoutusraha,46888,46888,44355395.3,44355395.3
2023,2,Lapsilisä,1065654,1064402,226286433.36,223673888.52
2023,2,Lastenhoidon tuet,117704,105838,41259898.96,35251461.02
2023,2,Opintolainahyvitys,194,194,1066388.36,1066388.36
2023,2,Opintolainan korkoavustus,456,456,44203,44203
2023,2,Opintolainavähennys,12,0,0,0
2023,2,"Opintotuki (opintoraha, asumislisä, lainatakaus)",493074,487368,104662546.54,376619209.24
2023,2,Perhevapaakorvaus,2738,2738,6835000,6845000
2023,2,Perustoimeentulotuki,266200,266200,128910738.38,136307331.08
2023,2,Sairaanhoitokorvaukset,2108394,2108394,227402770.27,227402770.27
2023,2,Sairauspäivärahat,175826,175826,193136485.7,193136485.7
2023,2,Sotilasavustus,9956,9956,3679400.96,3679400.96
2023,2,Takuueläke,230054,230054,48508870.04,47276231.1
2023,2,Työttömyysturva,369852,369852,304512804.04,304512804.04
2023,2,Vammaisetuudet,508452,508452,102293603.64,88911254.44
2023,2,Vanhempainpäiväraha,80002,80002,146970505.86,146970505.86
2023,2,Vuosilomakustannuskorvaus,5022,5022,7691917.48,7691917.48
2023,2,Väliaikainen sähkötuki,994,994,141028.38,141028.38
2023,2,Yleinen asumistuki,768938,768938,271455509.9,257965515.1
2023,2,Äitiysavustus,6972,6972,1486281.02,1486281.02
2023,3,Elatustuki,128236,128236,38116246.08,34241170.94
2023,3,Eläke-etuudet (pl. takuueläke),1151372,1151372,382891861.12,377626197.86
2023,3,Eläketuki,1050,1050,945521.9,965004.4
2023,3,Eläkkeensaajan asumistuki,407984,407984,112569164.28,105027019.06
2023,3,Erityishoitoraha,1460,1460,1287400.4,1287400.4
2023,3,Koulumatkatuki,99188,99188,13461093.72,13461093.72
2023,3,Kuntoutus,186670,186670,96161737.36,96161737.36
2023,3,Kuntoutusraha,53006,53006,54648509.28,54648509.28
2023,3,Lapsilisä,1066774,1065096,226633686.54,223693782.48
2023,3,Lastenhoidon tuet,121412,108142,41478987.78,36076295.66
2023,3,Opintolainahyvitys,426,426,2021954.6,2021954.6
2023,3,Opintolainan korkoavustus,196,196,21095.28,21095.28
2023,3,Opintolainavähennys,102,0,0,0
2023,3,"Opintotuki (opintoraha, asumislisä, lainatakaus)",495614,490930,101408827.68,377922191.62
2023,3,Perhevapaakorvaus,3694,3694,9240000,9245000
2023,3,Perustoimeentulotuki,266470,266470,128507891.02,137055097.22
2023,3,Sairaanhoitokorvaukset,2650918,2650918,277602667.87,277602667.87
2023,3,Sairauspäivärahat,163870,163870,209552260.72,209552260.72
2023,3,Sotilasavustus,9812,9812,3535308.78,3535308.78
2023,3,Takuueläke,230548,230548,48667193.56,47365552.44
2023,3,Työttömyysturva,387426,387426,362753726.26,362753726.26
2023,3,Vammaisetuudet,513548,513548,105009298.62,89771899.28
2023,3,Vanhempainpäiväraha,87194,87194,181089793.46,181089793.46
2023,3,Vuosilomakustannuskorvaus,5538,5538,8711376.9,8711376.9
2023,3,Väliaikainen sähkötuki,1818,1818,370891.62,370891.62
2023,3,Yleinen asumistuki,774196,774196,275281199.4,261404935.12
2023,3,Äitiysavustus,8752,8752,1956968,1956968
2023,4,Elatustuki,128564,128564,37030771.8,34337306
2023,4,Eläke-etuudet (pl. takuueläke),1149332,1149332,381221232.48,377091743.36
2023,4,Eläketuki,890,890,800819.72,820594.76
2023,4,Eläkkeensaajan asumistuki,409956,409956,112007797.74,106200713.58
2023,4,Erityishoitoraha,1098,1098,907644.54,907644.54
2023,4,Koulumatkatuki,99322,99322,13502030.4,13502030.4
2023,4,Kuntoutus,161200,161200,77727306.56,77727306.56
2023,4,Kuntoutusraha,45696,45696,43077599.08,43077599.08
2023,4,Lapsilisä,1067108,1065804,225510870.16,223667356.04
2023,4,Lastenhoidon tuet,123526,110636,41981963.92,37256505.06
2023,4,Opintolainahyvitys,11588,11588,50952691.9,50952691.9
2023,4,Opintolainan korkoavustus,4,4,421.28,421.28
2023,4,Opintolainavähennys,16,0,0,0
2023,4,"Opintotuki (opintoraha, asumislisä, lainatakaus)",495172,491576,83178592.9,376528533.38
2023,4,Perhevapaakorvaus,2726,2726,6815000,6815000
2023,4,Perustoimeentulotuki,261094,261094,120998268.23,127140946.32
2023,4,Sairaanhoitokorvaukset,3004206,3004206,328971975.01,328971975.01
2023,4,Sairauspäivärahat,118250,118250,147187455.18,147187455.18
2023,4,Sotilasavustus,8920,8920,3147294.34,3147294.34
2023,4,Takuueläke,230644,230644,48590471.44,47413532.14
2023,4,Työttömyysturva,369650,369650,304426872.36,304426872.36
2023,4,Vammaisetuudet,516976,516976,102930703.92,90406405.56
2023,4,Vanhempainpäiväraha,72004,72004,131035563.58,131035563.58
2023,4,Vuosilomakustannuskorvaus,3514,3514,5774884.99,5774884.99
2023,4,Väliaikainen sähkötuki,872,872,207288.88,207288.88
2023,4,Yleinen asumistuki,782630,782630,274246510.3,265866732
2023,4,Äitiysavustus,6774,6774,1447018.08,1447018.08
2023,5,Elatustuki,128324,128324,37440305.3,34333724.02
2023,5,Eläke-etuudet (pl. takuueläke),1147942,1147942,381139305.1,376659177.46
2023,5,Eläketuki,686,686,622430.8,631687.12
2023,5,Eläkkeensaajan asumistuki,410700,410700,113264713.2,106833092.78
2023,5,Erityishoitoraha,1246,1246,1172436.26,1172436.26
2023,5,Koulumatkatuki,93298,93298,12142741.98,12142741.98
2023,5,Kuntoutus,187932,187932,97482804.92,97482804.92
2023,5,Kuntoutusraha,51726,51726,53470108.14,53470108.14
2023,5,Lapsilisä,1068056,1066548,226188252.72,223731678.62
2023,5,Lastenhoidon tuet,126342,112994,44063742.62,38411136.36
2023,5,Opintolainahyvitys,856,856,4194127.8,4194127.8
2023,5,Opintolainan korkoavustus,2,2,242.7,242.7
2023,5,Opintolainavähennys,18,0,0,0
2023,5,"Opintotuki (opintoraha, asumislisä, lainatakaus)",489844,486640,92336734.38,370184653.12
2023,5,Perhevapaakorvaus,3392,3392,8480000,8480000
2023,5,Perustoimeentulotuki,261840,261840,124318337.61,131092920.86
2023,5,Sairaanhoitokorvaukset,3348910,3348910,337527816.36,337527816.36
2023,5,Sairauspäivärahat,136614,136614,175396798.64,175396798.64
2023,5,Sotilasavustus,8788,8788,3192384.88,3192384.88
2023,5,Takuueläke,231208,231208,48734864.46,47515673.86
2023,5,Työttömyysturva,378928,378928,347215244.96,347215244.96
2023,5,Vammaisetuudet,518524,518524,106424057.08,90767246.64
2023,5,Vanhempainpäiväraha,83400,83400,157562790.4,157562790.4
2023,5,Vuosilomakustannuskorvaus,5094,5094,7800395.13,7800395.13
2023,5,Väliaikainen sähkötuki,648,648,161532.76,161532.76
2023,5,Yleinen asumistuki,780500,780500,276347672.34,266687213.24
2023,5,Äitiysavustus,6582,6582,1406318.4,1406318.4
2023,6,Elatustuki,126826,126826,36995554.54,33887231.84
2023,6,Eläke-etuudet (pl. takuueläke),1144372,1144372,381729422.74,375343890.68
2023,6,Eläketuki,490,490,435085.16,451985.8
2023,6,Eläkkeensaajan asumistuki,409878,409878,113807423.98,107064885.4
2023,6,Erityishoitoraha,1166,1166,1004651.48,1004651.48
2023,6,Koulumatkatuki,40112,40112,6403665.42,6403665.42
2023,6,Kuntoutus,180654,180654,99415003.96,99415003.96
2023,6,Kuntoutusraha,47336,47336,45620605.02,45620605.02
2023,6,Lapsilisä,1068510,1066848,225845105.24,223667825.78
2023,6,Lastenhoidon tuet,125644,106162,44192406.72,37856663.48
2023,6,Opintolainahyvitys,410,410,2222304.16,2222304.16
2023,6,Opintolainan korkoavustus,5662,5662,1449598.76,1449598.76
2023,6,Opintolainavähennys,4,0,0,0
2023,6,"Opintotuki (opintoraha, asumislisä, lainatakaus)",75554,70970,13931685.92,61474255.28
2023,6,Perhevapaakorvaus,4196,4196,10490000,10490000
2023,6,Perustoimeentulotuki,273930,273930,132271431.88,138861763.4
2023,6,Sairaanhoitokorvaukset,3591628,3591628,361067785.24,361067785.24
2023,6,Sairauspäivärahat,133362,133362,171863011.28,171863011.28
2023,6,Sotilasavustus,9022,9022,3260089.86,3260089.86
2023,6,Takuueläke,231154,231154,48514753.64,47538997.1
2023,6,Työttömyysturva,366454,366454,315777893.44,315777893.44
2023,6,Vammaisetuudet,517280,517280,103415796.74,90892023.06
2023,6,Vanhempainpäiväraha,83506,83506,160333631.78,160333631.78
2023,6,Vuosilomakustannuskorvaus,5342,5342,8417266.77,8417266.77
2023,6,Väliaikainen sähkötuki,442,442,113275.12,113275.12
2023,6,Yleinen asumistuki,766722,766722,272745459.8,263657120.74
2023,6,Äitiysavustus,8458,8458,1826486.56,1826486.56
2023,7,Elatustuki,127244,127244,36307607.94,34049767.12
2023,7,Eläke-etuudet (pl. takuueläke),1145898,1145898,379727010.12,375116443.08
2023,7,Eläketuki,326,326,293826.4,300708.92
2023,7,Eläkkeensaajan asumistuki,410016,410016,112517350.06,107588197.08
2023,7,Erityishoitoraha,1032,1032,978787.28,978787.28
2023,7,Koulumatkatuki,1336,1336,152960.74,152960.74
2023,7,Kuntoutus,167368,167368,83220490.84,83220490.84
2023,7,Kuntoutusraha,41868,41868,39726961.48,39726961.48
2023,7,Lapsilisä,1068322,1066970,225084950.26,223484257.68
2023,7,Lastenhoidon tuet,118934,102980,43107554.4,37375816.74
2023,7,Opintolainahyvitys,152,152,760850.56,760850.56
2023,7,Opintolainan korkoavustus,2476,2476,558466.94,558466.94
2023,7,Opintolainavähennys,8,0,0,0
2023,7,"Opintotuki (opintoraha, asumislisä, lainatakaus)",54742,53852,8232091.02,46970899.24
2023,7,Perhevapaakorvaus,3080,3080,7695000,7700000
2023,7,Perustoimeentulotuki,265664,265664,129613836.96,136028986.96
2023,7,Sairaanhoitokorvaukset,3513954,3513954,363921681.03,363921681.03
2023,7,Sairauspäivärahat,111430,111430,145438160.72,145438160.72
2023,7,Sotilasavustus,9954,9954,3322817.26,3322817.26
2023,7,Takuueläke,231140,231140,48374945.74,47524524.58
2023,7,Työttömyysturva,362430,362430,298029214,298029214
2023,7,Vammaisetuudet,517952,517952,100936341.54,91055663.44
2023,7,Vanhempainpäiväraha,88986,88986,168273430.68,168273430.68
2023,7,Vuosilomakustannuskorvaus,4678,4678,6803514.58,6803514.58
2023,7,Väliaikainen sähkötuki,258,258,79765.18,79765.18
2023,7,Yleinen asumistuki,747364,747364,270787614.48,259053697.18
2023,7,Äitiysavustus,6482,6482,1382603.68,1382603.68
2023,8,Elatustuki,127500,127500,36562934.74,34138086.48
2023,8,Eläke-etuudet (pl. takuueläke),1147156,1147156,380371605.38,375008017.18
2023,8,Eläketuki,156,156,139385.94,143897.52
2023,8,Eläkkeensaajan asumistuki,410820,410820,114749116.42,108179666
2023,8,Erityishoitoraha,808,808,828200.78,828200.78
2023,8,Koulumatkatuki,32442,32442,3253089.28,3253089.28
2023,8,Kuntoutus,133922,133922,60821962.94,60821962.94
2023,8,Kuntoutusraha,42980,42980,42501567.66,42501567.66
2023,8,Lapsilisä,1067772,1066142,225219154.14,222998515.32
2023,8,Lastenhoidon tuet,106872,80002,36012359.88,27903554.52
2023,8,Opintolainahyvitys,158,158,796800,796800
2023,8,Opintolainan korkoavustus,1040,1040,232374.28,232374.28
2023,8,Opintolainavähennys,12,0,0,0
2023,8,"Opintotuki (opintoraha, asumislisä, lainatakaus)",155064,142866,27412551.82,87308905.6
2023,8,Perhevapaakorvaus,4214,4214,10540000,10545000
2023,8,Perustoimeentulotuki,221102,221102,95073363.71,102304507.16
2023,8,Sairaanhoitokorvaukset,3443842,3443842,366711498.34,366711498.34
2023,8,Sairauspäivärahat,131412,131412,182690809.9,182690809.9
2023,8,Sotilasavustus,9938,9938,3590560.42,3590560.42
2023,8,Takuueläke,231710,231710,49014614.7,47691011.1
2023,8,Työttömyysturva,377610,377610,346502436.04,346502436.04
2023,8,Vammaisetuudet,517928,517928,105182043.54,91069102.04
2023,8,Vanhempainpäiväraha,93820,93820,184168497.24,184168497.24
2023,8,Vuosilomakustannuskorvaus,6962,6962,9404727.67,9404727.67
2023,8,Väliaikainen sähkötuki,130,130,38926.64,38926.64
2023,8,Yleinen asumistuki,741196,741196,275237174.78,259141358.42
2023,8,Äitiysavustus,7122,7122,1522826.08,1522826.08
2023,9,Elatustuki,126264,126264,36559799.62,33722397.14
2023,9,Eläke-etuudet (pl. takuueläke),1146600,1146600,378992949.3,374177696.78
2023,9,Eläketuki,0,0,-6017.86,0
2023,9,Eläkkeensaajan asumistuki,410796,410796,115346908.86,108457201.86
2023,9,Erityishoitoraha,1164,1164,980142.8,980142.8
2023,9,Koulumatkatuki,113328,113328,18620860.72,18620860.72
2023,9,Kuntoutus,167602,167602,73024322.38,73024322.38
2023,9,Kuntoutusraha,43378,43378,39986024.04,39986024.04
2023,9,Lapsilisä,1067848,1066546,224664019.74,222835992.22
2023,9,Lastenhoidon tuet,102736,88422,34825486.9,28908582.3
2023,9,Opintolainahyvitys,196,196,940923.64,940923.64
2023,9,Opintolainan korkoavustus,1482,1482,314258.28,314258.28
2023,9,Opintolainavähennys,8,0,0,0
2023,9,"Opintotuki (opintoraha, asumislisä, lainatakaus)",471680,458976,114517860.64,367303683.44
2023,9,Perhevapaakorvaus,3544,3544,8855000,8860000
2023,9,Perustoimeentulotuki,219604,219604,104235974.12,110667863.24
2023,9,Sairaanhoitokorvaukset,3713162,3713162,393114105.87,393114105.87
2023,9,Sairauspäivärahat,122756,122756,157767476,157767476
2023,9,Sotilasavustus,9750,9750,3431860.1,3431860.1
2023,9,Takuueläke,231334,231334,48706380.62,47643235.32
2023,9,Työttömyysturva,361960,361960,305987266.92,305987266.92
2023,9,Vammaisetuudet,520412,520412,104865655.64,91632914.78
2023,9,Vanhempainpäiväraha,91046,91046,177603961.66,177603961.66
2023,9,Vuosilomakustannuskorvaus,6170,6170,8446474.38,8446474.38
2023,9,Väliaikainen sähkötuki,72,72,20102.52,20102.52
2023,9,Yleinen asumistuki,755890,755890,289532924.9,267012068.3
2023,9,Äitiysavustus,7502,7502,1623970.08,1623970.08
2023,10,Elatustuki,125684,125684,36425262.8,33554078.7
2023,10,Eläke-etuudet (pl. takuueläke),1145986,1145986,378738668.6,373745618.82
2023,10,Eläketuki,0,0,-3907.5,0
2023,10,Eläkkeensaajan asumistuki,412080,412080,114671313.66,109052508.12
2023,10,Erityishoitoraha,1214,1214,1013536.7,1013536.7
2023,10,Koulumatkatuki,120744,120744,18488112.4,18488112.4
2023,10,Kuntoutus,188796,188796,97374525.76,97374525.76
2023,10,Kuntoutusraha,45668,45668,45156957.52,45156957.52
2023,10,Lapsilisä,1068362,1066956,224604100.04,222712526.92
2023,10,Lastenhoidon tuet,104608,93492,35634099.92,30025904.48
2023,10,Opintolainahyvitys,492,492,2448577.94,2448577.94
2023,10,Opintolainan korkoavustus,44,44,7454.88,7454.88
2023,10,Opintolainavähennys,140,0,0,0
2023,10,"Opintotuki (opintoraha, asumislisä, lainatakaus)",487088,478466,117072397.26,380336710.56
2023,10,Perhevapaakorvaus,3966,3966,9910000,9920000
2023,10,Perustoimeentulotuki,236574,236574,111151611.68,118301367.32
2023,10,Sairaanhoitokorvaukset,3762274,3762274,395807308.8,395807308.8
2023,10,Sairauspäivärahat,127820,127820,163035637.26,163035637.26
2023,10,Sotilasavustus,8912,8912,3056413.52,3056413.52
2023,10,Takuueläke,231406,231406,48783175.78,47666901.7
2023,10,Työttömyysturva,366812,366812,315873550.64,315873550.64
2023,10,Vammaisetuudet,521888,521888,104456165.2,92046668.18
2023,10,Vanhempainpäiväraha,91830,91830,182473900.96,182473900.96
2023,10,Vuosilomakustannuskorvaus,6556,6556,9436772.36,9436772.36
2023,10,Väliaikainen sähkötuki,66,66,22594.58,22594.58
2023,10,Yleinen asumistuki,782372,782372,298790160.64,278604222.94
2023,10,Äitiysavustus,6316,6316,1354192.48,1354192.48
2023,11,Elatustuki,125716,125716,37311369.5,33604617.92
2023,11,Eläke-etuudet (pl. takuueläke),1146450,1146450,378148373.74,373835398.32
